4.2905 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
0.0301 	EXP 	distr: autoDraw = True
0.0301 	EXP 	target: autoDraw = True
0.0301 	EXP 	polygon: autoDraw = True
1.0207 	EXP 	polygon: autoDraw = False
19.5598 	WARNING 	t of last frame was 111.63ms (=1/8)
21.2220 	WARNING 	t of last frame was 107.21ms (=1/9)
22.9388 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
22.9521 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
22.9722 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
22.9854 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.0056 	DATA 	Mouse: wheel shift=(0,1), pos=(555,280)
23.0187 	DATA 	Mouse: wheel shift=(0,1), pos=(555,280)
23.0392 	DATA 	Mouse: wheel shift=(0,1), pos=(555,280)
23.0557 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.0720 	DATA 	Mouse: wheel shift=(0,1), pos=(555,280)
23.0885 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.1052 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.1220 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.1384 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.1551 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.1719 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.1886 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
23.2051 	DATA 	Mouse: wheel shift=(0,0), pos=(555,280)
24.2148 	WARNING 	t of last frame was 26.97ms (=1/37)
25.3357 	DATA 	Mouse: Left button down, pos=(257,541)
25.3360 	DATA 	Mouse:  Left button up, pos=(257,541)
26.5562 	DATA 	Mouse: Left button down, pos=(369,201)
26.5566 	DATA 	Mouse:  Left button up, pos=(369,201)
27.4081 	DATA 	Mouse: Left button down, pos=(263,544)
27.4084 	DATA 	Mouse:  Left button up, pos=(263,544)
27.5665 	DATA 	Mouse: Left button down, pos=(263,544)
27.5668 	DATA 	Mouse:  Left button up, pos=(263,544)
27.6557 	DATA 	Mouse: Left button down, pos=(263,544)
27.6595 	EXP 	New trial (rep=1, index=0): None
27.6597 	EXP 	window1: mouseVisible = True
27.6615 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=150, pos=array([-0.21187646, -0.26099284]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6616 	EXP 	window1: mouseVisible = True
27.6630 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=253, pos=array([-0.06516924, -0.16623347]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6631 	EXP 	window1: mouseVisible = True
27.6645 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=20, pos=array([0.13152225, 0.41602165]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6646 	EXP 	window1: mouseVisible = True
27.6660 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=111, pos=array([-0.03765543,  0.26663841]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6661 	EXP 	window1: mouseVisible = True
27.6675 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=353, pos=array([-0.25273957, -0.47932628]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6676 	EXP 	window1: mouseVisible = True
27.6689 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=335, pos=array([ 0.22069505, -0.43675633]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6690 	EXP 	window1: mouseVisible = True
27.6703 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=143, pos=array([0.24309516, 0.20147726]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6704 	EXP 	window1: mouseVisible = True
27.6717 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=269, pos=array([ 0.17129671, -0.42485966]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6718 	EXP 	window1: mouseVisible = True
27.6732 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=78, pos=array([0.00252615, 0.41915116]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6733 	EXP 	window1: mouseVisible = True
27.6746 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=333, pos=array([0.37420245, 0.27628308]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.6820 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
27.6820 	EXP 	target: autoDraw = False
27.6820 	EXP 	polygon: autoDraw = False
27.6820 	EXP 	distr: autoDraw = False
27.6820 	EXP 	distr: autoDraw = False
27.6820 	EXP 	distr: autoDraw = False
27.6820 	EXP 	distr: autoDraw = False
27.6820 	EXP 	distr: autoDraw = False
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	distr: autoDraw = True
27.6820 	EXP 	target: autoDraw = True
27.6820 	EXP 	polygon: autoDraw = True
27.7038 	DATA 	Mouse:  Left button up, pos=(263,544)
27.8201 	DATA 	Mouse: Left button down, pos=(263,544)
27.8261 	EXP 	New trial (rep=2, index=0): None
27.8262 	EXP 	window1: mouseVisible = True
27.8278 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=327, pos=array([0.43556812, 0.35956924]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8278 	EXP 	window1: mouseVisible = True
27.8291 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=118, pos=array([0.1581849 , 0.17533149]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8292 	EXP 	window1: mouseVisible = True
27.8305 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=118, pos=array([-0.25827679, -0.13487649]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8306 	EXP 	window1: mouseVisible = True
27.8319 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=347, pos=array([0.21772533, 0.25307231]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8320 	EXP 	window1: mouseVisible = True
27.8335 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=243, pos=array([0.46515976, 0.10947135]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8335 	EXP 	window1: mouseVisible = True
27.8348 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=201, pos=array([ 0.27603504, -0.17003142]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8349 	EXP 	window1: mouseVisible = True
27.8362 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=60, pos=array([-0.04202126,  0.04910321]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8363 	EXP 	window1: mouseVisible = True
27.8376 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=86, pos=array([-0.3998647 ,  0.01550241]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8377 	EXP 	window1: mouseVisible = True
27.8390 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=123, pos=array([-0.07162829,  0.4052505 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8391 	EXP 	window1: mouseVisible = True
27.8404 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=47, pos=array([0.43925406, 0.22676038]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
27.8479 	EXP 	target: autoDraw = False
27.8479 	EXP 	polygon: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = False
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
